Times,Mua,NhietDo,DoAm,KhiAp,ThoiGiangNBenTre,TDoGioAvg10,HGioAvg10,
23/09/2024 10:40,289.2,31.2,69,1004.9,1,2.2,194,
23/09/2024 10:50,289.2,31.2,69,1004.9,1,1.8,173,
23/09/2024 11:00,289.2,31.0,70,1004.8,1,2.0,193,
23/09/2024 11:10,289.2,30.9,71,1004.8,0,2.2,186,
23/09/2024 11:20,289.2,30.9,72,1004.5,0,1.8,186,
23/09/2024 11:30,289.2,31.0,71,1004.4,1,1.8,194,
23/09/2024 11:40,289.2,31.3,69,1004.3,1,1.2,172,
23/09/2024 11:50,289.2,31.4,71,1004.0,0,1.6,180,
23/09/2024 12:00,289.2,31.8,66,1003.9,1,2.1,180,
23/09/2024 12:10,289.2,31.9,68,1003.7,1,2.0,180,
23/09/2024 12:20,289.2,32.4,63,1003.5,1,1.9,210,
23/09/2024 12:30,289.2,32.6,64,1003.4,1,1.4,203,
23/09/2024 12:40,289.2,32.9,62,1003.1,1,1.2,180,
23/09/2024 12:50,289.2,33.0,62,1002.9,1,2.5,225,
23/09/2024 13:00,289.2,32.9,63,1002.7,1,2.2,220,
23/09/2024 13:10,289.2,33.2,65,1002.6,1,2.3,180,
23/09/2024 13:20,289.2,32.5,66,1002.6,0,2.3,194,
23/09/2024 13:30,289.2,32.2,67,1003.9,0,2.1,210,
23/09/2024 13:40,289.2,32.1,67,1004.8,0,2.2,234,
23/09/2024 13:50,289.2,31.5,71,1004.2,0,2.6,283,
23/09/2024 14:00,289.2,31.0,73,1003.9,0,3.4,297,
23/09/2024 14:10,289.2,29.8,74,1003.7,0,3.7,264,
23/09/2024 14:20,289.2,28.7,76,1003.2,0,3.1,270,
23/09/2024 14:30,289.2,28.7,75,1003.5,0,1.7,180,
23/09/2024 14:40,289.2,27.8,85,1003.3,0,2.9,120,
23/09/2024 14:50,289.4,27.0,87,1003.3,0,3.2,97,
23/09/2024 15:00,289.8,26.4,89,1002.9,0,4.1,103,
23/09/2024 15:10,290.0,26.0,89,1002.6,0,3.4,90,
23/09/2024 15:20,290.2,25.8,88,1002.4,0,2.8,90,
23/09/2024 15:30,290.4,25.7,89,1002.6,0,2.4,96,
23/09/2024 15:40,290.4,25.7,91,1002.4,0,2.2,90,
23/09/2024 15:50,290.6,25.6,91,1002.3,0,2.7,103,
23/09/2024 16:00,290.6,25.6,91,1002.3,0,2.6,117,
23/09/2024 16:10,290.6,25.8,89,1002.7,0,1.5,126,
23/09/2024 16:20,290.6,25.9,90,1002.8,0,1.0,140,
23/09/2024 16:30,290.6,26.1,90,1004.0,0,0.0,135,
23/09/2024 16:40,290.6,26.2,88,1003.3,0,0.0,140,
23/09/2024 16:50,290.6,26.4,89,1004.8,0,0.0,225,
23/09/2024 17:00,290.6,26.5,89,1005.4,0,0.0,180,
23/09/2024 17:10,290.6,26.6,90,1005.3,0,0.0,117,
23/09/2024 17:20,290.6,26.6,89,1005.7,0,0.8,90,
23/09/2024 17:30,290.6,26.6,89,1006.2,0,1.2,90,
23/09/2024 17:40,290.6,26.6,90,1007.6,0,1.2,120,
23/09/2024 17:50,290.6,26.5,90,1006.0,0,1.4,159,
23/09/2024 18:00,290.6,26.5,90,1007.2,0,0.5,122,
23/09/2024 18:10,290.6,26.5,91,1008.2,0,0.4,194,
23/09/2024 18:20,290.6,26.4,92,1007.1,0,1.1,252,
23/09/2024 18:30,290.6,26.4,91,1008.7,0,1.2,264,
23/09/2024 18:40,290.6,26.4,91,1006.6,0,0.0,256,
23/09/2024 18:50,290.6,26.4,92,1007.0,0,0.0,330,
23/09/2024 19:00,290.6,26.3,93,1008.9,0,0.3,306,
23/09/2024 19:10,290.6,26.3,93,1009.0,0,1.2,297,
23/09/2024 19:20,290.6,26.2,93,1008.6,0,1.9,311,
23/09/2024 19:30,290.6,26.1,93,1009.2,0,1.6,306,
23/09/2024 19:40,290.6,26.1,93,1009.0,0,1.2,324,
23/09/2024 19:50,290.6,26.1,92,1007.8,0,0.7,14,
23/09/2024 20:00,290.6,26.1,93,1007.8,0,0.0,27,
23/09/2024 20:10,290.6,26.1,92,1008.9,0,0.5,339,
23/09/2024 20:20,290.6,26.1,93,1009.4,0,1.3,306,
23/09/2024 20:30,290.6,26.1,92,1009.3,0,0.0,297,
23/09/2024 20:40,290.6,26.1,93,1008.8,0,0.0,9,
23/09/2024 20:50,290.6,26.1,92,1009.2,0,0.0,346,
23/09/2024 21:00,290.6,26.0,92,1009.2,0,0.0,56,
23/09/2024 21:10,290.6,26.0,93,1008.2,0,0.0,21,
23/09/2024 21:20,290.6,26.0,92,1008.7,0,0.0,14,
23/09/2024 21:30,290.6,26.0,92,1008.9,0,0.0,41,
23/09/2024 21:40,290.6,26.0,93,1009.0,0,0.0,330,
23/09/2024 21:50,290.6,26.0,93,1008.9,0,0.0,300,
23/09/2024 22:00,290.6,25.9,93,1009.0,0,0.0,351,
23/09/2024 22:10,290.6,25.9,93,1009.3,0,0.0,207,
23/09/2024 22:20,290.6,25.9,93,1009.4,0,0.0,270,
23/09/2024 22:30,290.6,25.9,93,1009.0,0,0.0,59,
23/09/2024 22:40,290.6,25.9,92,1008.9,0,0.0,63,
23/09/2024 22:50,290.6,25.9,93,1008.9,0,0.0,21,
23/09/2024 23:00,290.6,25.9,93,1008.9,0,0.0,347,
23/09/2024 23:10,290.6,25.9,91,1008.8,0,0.3,0,
23/09/2024 23:20,290.6,25.9,91,1008.7,0,0.9,324,
23/09/2024 23:30,290.6,25.9,92,1008.8,0,0.2,315,
23/09/2024 23:40,290.6,25.9,92,1008.7,0,0.0,324,
23/09/2024 23:50,290.6,25.9,92,1008.8,0,0.0,333,
24/09/2024 00:00,290.6,25.9,92,1008.7,0,0.2,347,
24/09/2024 00:10,290.6,25.9,92,1008.3,0,0.7,339,
24/09/2024 00:20,290.6,25.9,92,1008.7,0,0.7,333,
24/09/2024 00:30,290.6,25.9,91,1008.2,0,0.8,0,
24/09/2024 00:40,290.6,25.9,92,1007.7,0,0.0,79,
24/09/2024 00:50,290.6,25.8,91,1007.6,0,0.0,18,
24/09/2024 01:00,290.6,25.8,91,1007.7,0,0.0,45,
24/09/2024 01:10,290.6,25.7,92,1007.9,0,0.0,60,
24/09/2024 01:20,290.6,25.6,92,1007.6,0,0.0,40,
24/09/2024 01:30,290.6,25.6,92,1007.9,0,0.0,6,
24/09/2024 01:40,290.6,25.6,93,1007.5,0,0.0,21,
24/09/2024 01:50,290.6,25.6,93,1007.3,0,0.0,7,
24/09/2024 02:00,290.6,25.5,93,1007.7,0,0.0,21,
24/09/2024 02:10,290.6,25.4,94,1007.6,0,0.0,270,
24/09/2024 02:20,290.6,25.4,94,1007.0,0,0.0,40,
24/09/2024 02:30,290.6,25.4,94,1007.0,0,0.0,54,
24/09/2024 02:40,290.6,25.4,94,1007.8,0,0.0,333,
24/09/2024 02:50,290.6,25.3,94,1008.3,0,0.0,324,
24/09/2024 03:00,290.6,25.4,94,1008.4,0,0.0,36,
24/09/2024 03:10,290.6,25.4,94,1007.3,0,0.0,96,
24/09/2024 03:20,290.6,25.3,94,1007.1,0,0.0,90,
24/09/2024 03:30,290.6,25.3,94,1006.7,0,0.0,108,
24/09/2024 03:40,290.6,25.2,94,1007.0,0,0.0,103,
24/09/2024 03:50,290.6,25.2,94,1006.8,0,0.0,103,
24/09/2024 04:00,290.6,25.2,94,1007.0,0,0.0,150,
24/09/2024 04:10,290.6,25.1,94,1007.0,0,0.0,354,
24/09/2024 04:20,290.6,25.1,94,1007.6,0,0.0,0,
24/09/2024 04:30,290.6,25.1,94,1006.7,0,0.0,342,
24/09/2024 04:40,290.6,25.1,95,1006.6,0,0.0,69,
24/09/2024 04:50,290.6,25.1,95,1007.1,0,0.0,14,
24/09/2024 05:00,290.6,25.1,95,1007.1,0,0.0,14,
24/09/2024 05:10,290.6,25.1,95,1006.7,0,0.0,45,
24/09/2024 05:20,290.6,25.1,95,1006.8,0,0.0,45,
24/09/2024 05:30,290.6,25.0,95,1007.1,0,0.0,34,
24/09/2024 05:40,290.6,25.0,95,1008.2,0,0.0,207,
24/09/2024 05:50,290.6,25.0,95,1007.1,0,0.0,270,
24/09/2024 06:00,290.6,25.0,95,1007.7,0,0.0,0,
24/09/2024 06:10,290.6,25.0,95,1007.1,0,0.0,90,
24/09/2024 06:20,290.6,25.2,96,1007.6,0,0.0,90,
24/09/2024 06:30,290.6,25.4,96,1008.4,0,0.0,77,
24/09/2024 06:40,290.6,25.6,96,1008.2,0,0.0,77,
24/09/2024 06:50,290.6,25.8,95,1007.7,0,0.0,90,
24/09/2024 07:00,290.6,26.1,94,1008.3,0,0.0,90,
24/09/2024 07:10,290.6,26.4,93,1008.1,0,0.5,90,
24/09/2024 07:20,290.6,26.5,92,1008.3,0,0.0,77,
24/09/2024 07:30,290.6,26.6,92,1008.3,0,0.0,69,
24/09/2024 07:40,290.6,26.8,91,1008.4,0,0.0,54,
24/09/2024 07:50,290.6,27.1,89,1008.6,1,0.0,77,
24/09/2024 08:00,290.6,27.4,87,1008.4,1,0.0,90,
24/09/2024 08:10,290.6,27.6,87,1007.9,1,0.0,67,
24/09/2024 08:20,290.6,27.9,87,1008.4,1,0.0,82,
24/09/2024 08:30,290.6,28.0,84,1008.6,1,0.0,56,
24/09/2024 08:40,290.6,28.1,83,1008.7,1,0.0,45,
24/09/2024 08:50,290.6,28.3,81,1008.8,1,0.0,63,
24/09/2024 09:00,290.6,28.6,80,1008.3,1,0.0,27,
24/09/2024 09:10,290.6,28.8,79,1007.6,1,0.0,45,
24/09/2024 09:20,290.6,29.0,79,1007.6,1,0.0,63,
24/09/2024 09:30,290.6,29.4,78,1007.7,1,0.0,14,
24/09/2024 09:40,290.6,29.9,77,1007.7,1,0.2,211,
24/09/2024 09:50,290.6,30.1,78,1007.6,1,0.3,214,
24/09/2024 10:00,290.6,30.5,76,1007.7,1,0.2,207,
24/09/2024 10:10,290.6,30.6,74,1007.8,1,0.5,153,
24/09/2024 10:20,290.6,30.5,71,1007.7,0,0.1,90,
24/09/2024 10:30,290.6,30.6,72,1007.9,0,0.9,263,
24/09/2024 10:40,290.6,30.7,69,1007.8,0,0.0,0,
24/09/2024 10:50,290.6,30.7,69,1007.7,0,0.2,158,
24/09/2024 11:00,290.6,30.9,71,1007.5,1,0.0,270,
24/09/2024 11:10,290.6,31.0,68,1007.5,0,0.6,259,
24/09/2024 11:20,290.6,30.9,70,1007.1,0,1.2,259,
24/09/2024 11:30,290.6,31.2,70,1007.2,0,0.0,270,
24/09/2024 11:40,290.6,31.2,68,1006.8,0,1.4,249,
24/09/2024 11:50,290.6,31.3,68,1006.2,1,1.1,288,
24/09/2024 12:00,290.6,31.3,69,1005.9,0,1.5,330,
24/09/2024 12:10,290.6,31.7,66,1005.7,0,0.4,326,
24/09/2024 12:20,290.6,31.9,67,1005.5,0,1.3,306,
24/09/2024 12:30,290.6,31.8,67,1005.4,0,2.0,247,
24/09/2024 12:40,290.6,31.7,69,1005.3,0,1.9,310,
24/09/2024 12:50,290.6,32.1,70,1005.3,1,1.1,293,
24/09/2024 13:00,290.6,32.0,64,1005.0,0,1.5,270,
24/09/2024 13:10,290.6,32.0,62,1004.9,1,1.6,284,
24/09/2024 13:20,290.6,31.9,67,1004.6,1,1.8,310,
24/09/2024 13:30,290.6,31.9,65,1004.5,1,2.6,315,
24/09/2024 13:40,290.6,32.0,65,1004.4,1,1.9,300,
24/09/2024 13:50,290.6,32.0,68,1004.3,1,1.4,310,
24/09/2024 14:00,290.6,32.2,67,1003.8,1,2.3,315,
24/09/2024 14:10,290.6,32.2,67,1003.7,1,1.8,300,
24/09/2024 14:20,290.6,32.1,68,1003.7,0,2.4,315,
24/09/2024 14:30,290.6,31.9,64,1003.8,1,1.9,320,
24/09/2024 14:40,290.6,32.0,68,1003.9,1,2.3,315,
24/09/2024 14:50,290.6,32.1,67,1002.9,1,1.8,263,
24/09/2024 15:00,290.6,31.8,68,1002.3,0,2.3,315,
24/09/2024 15:10,290.6,31.7,69,1001.7,0,2.0,315,
24/09/2024 15:20,290.6,31.7,69,1001.3,1,2.2,310,
24/09/2024 15:30,290.6,31.4,69,1001.1,0,2.3,306,
24/09/2024 15:40,290.6,31.2,72,1000.9,0,2.2,306,
24/09/2024 15:50,290.6,31.2,72,1000.6,1,2.1,306,
24/09/2024 16:00,290.6,31.1,72,1000.5,0,2.2,333,
24/09/2024 16:10,290.6,31.0,72,1000.5,0,1.9,330,
24/09/2024 16:20,290.6,30.9,73,1000.5,0,2.0,333,
24/09/2024 16:30,290.6,30.8,74,1000.6,0,1.8,328,
24/09/2024 16:40,290.6,30.7,73,1000.7,0,1.7,333,
24/09/2024 16:50,290.6,30.6,73,1000.7,0,1.5,319,
24/09/2024 17:00,290.6,30.5,72,1000.9,0,1.4,339,
24/09/2024 17:10,290.6,30.4,73,1000.9,0,1.2,324,
24/09/2024 17:20,290.6,30.3,77,1001.1,0,0.8,320,
24/09/2024 17:30,290.6,30.2,74,1001.2,0,1.1,0,
24/09/2024 17:40,290.6,30.1,75,1001.2,0,1.1,0,
24/09/2024 17:50,290.6,29.9,77,1001.2,0,0.6,330,
24/09/2024 18:00,290.6,29.5,78,1001.3,0,0.0,0,
24/09/2024 18:10,290.6,29.3,82,1001.5,0,0.0,54,
24/09/2024 18:20,290.6,29.0,83,1001.6,0,0.0,58,
24/09/2024 18:30,290.6,28.9,84,1001.7,0,0.0,34,
24/09/2024 18:40,290.6,28.9,83,1001.8,0,0.0,21,
24/09/2024 18:50,290.6,28.7,84,1002.0,0,0.5,32,
24/09/2024 19:00,290.6,28.5,87,1002.0,0,0.0,21,
24/09/2024 19:10,290.6,28.5,86,1002.1,0,0.0,315,
24/09/2024 19:20,290.6,28.4,86,1002.2,0,0.2,84,
24/09/2024 19:30,290.6,28.6,85,1002.4,0,1.7,117,
24/09/2024 19:40,290.6,28.6,85,1002.7,0,1.3,120,
24/09/2024 19:50,290.6,28.6,86,1002.8,0,1.1,126,
24/09/2024 20:00,290.6,28.4,87,1002.9,0,1.0,166,
24/09/2024 20:10,290.6,28.3,87,1003.1,0,1.3,162,
24/09/2024 20:20,290.6,28.1,89,1003.2,0,0.6,180,
24/09/2024 20:30,290.6,28.1,89,1003.3,0,0.2,216,
24/09/2024 20:40,290.6,27.9,90,1003.5,0,0.8,243,
24/09/2024 20:50,290.6,27.9,89,1003.7,0,1.0,257,
24/09/2024 21:00,290.6,27.9,90,1003.5,0,1.2,252,
24/09/2024 21:10,290.6,27.9,89,1003.5,0,0.3,256,
24/09/2024 21:20,290.6,27.8,89,1003.8,0,0.0,252,
24/09/2024 21:30,290.6,27.7,90,1003.9,0,0.0,135,
24/09/2024 21:40,290.6,27.7,90,1003.9,0,0.0,239,
24/09/2024 21:50,290.6,27.6,90,1003.8,0,0.0,207,
24/09/2024 22:00,290.6,27.5,90,1003.8,0,0.0,124,
24/09/2024 22:10,290.6,27.5,91,1003.9,0,0.0,34,
24/09/2024 22:20,290.6,27.4,92,1003.9,0,0.5,187,
24/09/2024 22:30,290.6,27.4,92,1003.9,0,0.8,193,
24/09/2024 22:40,290.6,27.5,92,1003.9,0,0.4,186,
24/09/2024 22:50,290.6,27.5,92,1003.9,0,0.0,180,
24/09/2024 23:00,290.6,27.5,92,1003.9,0,0.7,193,
24/09/2024 23:10,290.6,27.5,92,1003.9,0,1.2,221,
24/09/2024 23:20,290.6,27.5,90,1003.8,0,1.1,216,
24/09/2024 23:30,290.6,27.5,90,1003.7,0,0.4,247,
24/09/2024 23:40,290.6,27.5,90,1003.7,0,0.1,263,
24/09/2024 23:50,290.6,27.4,91,1003.7,0,0.0,240,
25/09/2024 00:00,290.6,27.4,90,1003.7,0,0.0,304,
25/09/2024 00:10,290.6,27.4,91,1003.5,0,0.0,240,
25/09/2024 00:20,290.6,27.3,90,1003.5,0,1.1,193,
25/09/2024 00:30,290.6,27.3,89,1003.4,0,1.2,193,
25/09/2024 00:40,290.6,27.3,90,1003.3,0,0.4,207,
25/09/2024 00:50,290.6,27.3,90,1003.2,0,0.6,207,
25/09/2024 01:00,290.6,27.2,89,1003.1,0,0.8,198,
25/09/2024 01:10,290.6,27.1,90,1002.9,0,0.5,216,
25/09/2024 01:20,290.6,27.1,90,1002.9,0,0.1,216,
25/09/2024 01:30,290.6,26.9,91,1002.9,0,0.5,229,
25/09/2024 01:40,290.6,26.8,91,1002.9,0,0.9,243,
25/09/2024 01:50,290.6,26.8,91,1002.8,0,1.0,243,
25/09/2024 02:00,290.6,26.8,91,1002.8,0,0.7,243,
25/09/2024 02:10,290.6,26.7,92,1002.8,0,0.5,229,
25/09/2024 02:20,290.6,26.6,92,1002.8,0,1.0,234,
25/09/2024 02:30,290.6,26.6,92,1002.7,0,0.4,234,
25/09/2024 02:40,290.6,26.6,92,1002.8,0,0.0,221,
25/09/2024 02:50,290.6,26.6,92,1002.8,0,0.0,257,
25/09/2024 03:00,290.6,26.6,92,1002.8,0,0.0,270,
25/09/2024 03:10,290.6,26.7,92,1002.8,0,0.0,249,
25/09/2024 03:20,290.6,26.6,92,1002.7,0,0.9,243,
25/09/2024 03:30,290.6,26.6,92,1002.7,0,0.4,243,
25/09/2024 03:40,290.6,26.5,92,1002.7,0,0.8,243,
25/09/2024 03:50,290.6,26.5,92,1002.6,0,0.0,252,
25/09/2024 04:00,290.6,26.4,92,1002.7,0,0.0,276,
25/09/2024 04:10,290.6,26.4,92,1002.8,0,0.0,180,
25/09/2024 04:20,290.6,26.2,93,1002.7,0,0.0,291,
25/09/2024 04:30,290.6,26.2,93,1002.6,0,0.0,333,
25/09/2024 04:40,290.6,26.1,93,1002.7,0,0.0,324,
25/09/2024 04:50,290.6,26.1,93,1002.7,0,0.0,16,
25/09/2024 05:00,290.6,26.0,94,1002.7,0,0.0,198,
25/09/2024 05:10,290.6,26.0,93,1003.2,0,0.0,153,
25/09/2024 05:20,290.6,25.9,93,1003.5,0,0.0,121,
25/09/2024 05:30,290.6,25.9,95,1003.4,0,0.0,0,
25/09/2024 05:40,290.6,25.9,95,1003.3,0,0.2,319,
25/09/2024 05:50,290.6,25.9,94,1003.5,0,0.6,319,
25/09/2024 06:00,290.6,25.9,95,1003.9,0,0.0,34,
25/09/2024 06:10,290.6,25.9,95,1003.9,0,0.0,56,
25/09/2024 06:20,290.6,26.0,94,1004.2,0,0.0,21,
25/09/2024 06:30,290.6,26.1,95,1004.3,0,0.0,63,
25/09/2024 06:40,290.6,26.1,95,1004.2,0,0.0,23,
25/09/2024 06:50,290.6,26.2,95,1004.2,0,0.0,330,
25/09/2024 07:00,290.6,26.4,95,1004.3,0,0.0,0,
25/09/2024 07:10,290.6,26.4,94,1004.4,0,0.0,60,
25/09/2024 07:20,290.6,26.5,94,1004.8,0,0.0,130,
25/09/2024 07:30,290.6,26.6,93,1004.8,0,0.0,77,
25/09/2024 07:40,290.6,26.8,92,1004.8,0,0.0,315,
25/09/2024 07:50,290.6,26.9,93,1005.0,0,0.0,180,
25/09/2024 08:00,290.6,27.1,91,1005.0,0,0.0,189,
25/09/2024 08:10,290.6,27.3,90,1005.1,0,0.0,16,
25/09/2024 08:20,290.6,27.7,90,1005.4,0,0.0,0,
25/09/2024 08:30,290.6,28.1,88,1005.4,1,1.0,174,
25/09/2024 08:40,290.6,28.5,88,1005.1,1,0.4,18,
25/09/2024 08:50,290.6,28.9,82,1005.1,1,0.0,90,
25/09/2024 09:00,290.6,29.5,82,1005.1,1,0.1,81,
25/09/2024 09:10,290.6,29.6,77,1005.0,1,0.3,0,
25/09/2024 09:20,290.6,30.1,75,1005.0,1,0.2,108,
25/09/2024 09:30,290.6,30.0,74,1004.9,1,1.1,59,
25/09/2024 09:40,290.6,30.4,73,1004.9,1,0.7,270,
25/09/2024 09:50,290.6,30.7,72,1004.9,1,1.8,297,
25/09/2024 10:00,290.6,30.7,71,1004.8,0,1.4,310,
25/09/2024 10:10,290.6,31.1,69,1004.6,1,1.1,270,
25/09/2024 10:20,290.6,31.3,68,1004.6,0,2.0,304,
25/09/2024 10:30,290.6,31.1,69,1004.6,1,1.8,337,
25/09/2024 10:40,290.6,31.2,68,1004.6,0,1.6,315,
25/09/2024 10:50,290.6,31.5,69,1004.5,1,1.2,297,
25/09/2024 11:00,290.6,32.1,67,1004.3,1,0.3,243,
25/09/2024 11:10,290.6,31.8,66,1004.0,0,2.0,278,
25/09/2024 11:20,290.6,31.7,67,1003.8,1,2.1,320,
25/09/2024 11:30,290.6,32.3,63,1003.7,0,1.8,315,
25/09/2024 11:40,290.6,31.8,69,1003.5,0,3.1,333,
25/09/2024 11:50,290.6,31.8,66,1003.4,0,2.1,339,
25/09/2024 12:00,290.6,32.0,65,1003.2,0,1.4,333,
25/09/2024 12:10,290.6,32.0,65,1002.9,0,1.1,9,
25/09/2024 12:20,290.6,32.0,65,1002.7,0,1.3,234,
25/09/2024 12:30,290.6,31.4,67,1002.4,0,1.0,270,
25/09/2024 12:40,290.6,30.4,71,1002.3,0,1.5,187,
25/09/2024 12:50,290.6,29.9,72,1002.9,0,2.2,135,
25/09/2024 13:00,292.0,28.3,83,1003.4,0,4.9,90,
25/09/2024 13:10,307.0,27.2,84,1003.7,0,2.3,90,
25/09/2024 13:20,309.2,26.5,92,1003.3,0,2.2,238,
25/09/2024 13:30,310.0,25.9,92,1002.9,0,2.6,221,
25/09/2024 13:40,313.6,25.7,92,1002.6,0,2.6,216,
25/09/2024 13:50,314.4,25.4,90,1002.4,0,3.0,225,
25/09/2024 14:00,314.4,25.5,89,1002.2,0,1.7,194,
25/09/2024 14:10,314.4,25.7,89,1002.0,0,1.0,240,
25/09/2024 14:20,314.4,25.9,90,1001.8,0,0.7,191,
25/09/2024 14:30,314.4,26.2,88,1001.6,0,0.4,120,
25/09/2024 14:40,314.4,26.5,87,1001.7,1,0.1,180,
25/09/2024 14:50,314.4,26.8,87,1001.5,1,0.7,67,
25/09/2024 15:00,314.4,27.3,86,1001.8,1,1.3,40,
25/09/2024 15:10,314.4,27.8,85,1001.8,1,1.6,50,
25/09/2024 15:20,314.4,28.6,78,1001.5,1,2.2,76,
25/09/2024 15:30,314.4,29.0,75,1001.1,1,2.8,84,
25/09/2024 15:40,314.4,29.2,77,1001.0,1,2.4,90,
25/09/2024 15:50,314.4,29.1,77,1000.9,0,2.1,90,
25/09/2024 16:00,314.4,28.8,76,1001.0,0,2.1,90,
25/09/2024 16:10,314.4,28.6,78,1000.7,1,2.0,69,
25/09/2024 16:20,314.4,28.5,80,1000.9,0,1.2,90,
25/09/2024 16:30,314.4,28.4,78,1001.0,0,1.4,104,
25/09/2024 16:40,314.4,28.3,79,1001.0,0,1.5,90,
25/09/2024 16:50,314.4,28.3,80,1001.1,0,0.9,63,
25/09/2024 17:00,314.4,28.1,79,1001.6,0,0.9,69,
25/09/2024 17:10,314.4,28.1,82,1002.0,0,0.2,45,
25/09/2024 17:20,314.4,28.0,85,1002.2,0,0.1,36,
25/09/2024 17:30,314.4,27.9,83,1002.4,0,0.4,41,
25/09/2024 17:40,314.4,27.8,85,1002.7,0,0.3,82,
25/09/2024 17:50,314.4,27.5,88,1002.8,0,0.5,264,
25/09/2024 18:00,314.4,27.5,89,1002.8,0,1.1,276,
25/09/2024 18:10,314.4,27.4,88,1002.7,0,0.2,203,
25/09/2024 18:20,314.4,27.2,89,1002.8,0,0.0,225,
25/09/2024 18:30,314.4,27.1,90,1002.8,0,0.0,243,
25/09/2024 18:40,314.4,26.9,90,1003.1,0,0.0,304,
25/09/2024 18:50,314.4,26.9,90,1003.2,0,0.0,51,
25/09/2024 19:00,314.4,26.8,91,1003.3,0,0.0,72,
25/09/2024 19:10,314.4,26.7,92,1003.4,0,0.0,6,
25/09/2024 19:20,314.4,26.6,91,1003.4,0,0.0,353,
25/09/2024 19:30,314.4,26.5,91,1003.7,0,0.0,45,
25/09/2024 19:40,314.4,26.4,92,1003.8,0,0.0,108,
25/09/2024 19:50,314.4,26.3,92,1004.0,0,0.0,131,
25/09/2024 20:00,314.4,26.3,93,1004.2,0,0.0,90,
25/09/2024 20:10,314.4,26.2,93,1004.3,0,0.0,193,
25/09/2024 20:20,314.4,26.1,92,1004.3,0,0.0,207,
25/09/2024 20:30,314.4,26.1,93,1004.4,0,0.0,277,
25/09/2024 20:40,314.4,26.0,93,1004.4,0,0.0,339,
25/09/2024 20:50,314.4,26.1,94,1004.5,0,0.5,333,
25/09/2024 21:00,314.4,26.0,94,1004.5,0,1.2,300,
25/09/2024 21:10,314.4,26.0,94,1004.6,0,0.0,276,
25/09/2024 21:20,314.4,25.9,94,1004.9,0,0.0,315,
25/09/2024 21:30,314.4,25.9,94,1004.9,0,1.2,319,
25/09/2024 21:40,314.4,25.9,94,1005.0,0,0.1,21,
25/09/2024 21:50,314.4,25.8,93,1005.0,0,0.5,13,
25/09/2024 22:00,314.4,25.9,94,1004.9,0,0.7,36,
25/09/2024 22:10,314.4,25.7,94,1005.0,0,0.0,6,
25/09/2024 22:20,314.4,25.7,94,1005.0,0,0.0,347,
25/09/2024 22:30,314.4,25.6,94,1005.1,0,0.0,124,
25/09/2024 22:40,314.4,25.6,95,1005.0,0,0.0,74,
25/09/2024 22:50,314.4,25.5,94,1004.9,0,0.4,249,
25/09/2024 23:00,314.4,25.4,94,1004.8,0,0.0,221,
25/09/2024 23:10,314.4,25.5,95,1004.6,0,0.0,262,
25/09/2024 23:20,314.4,25.4,95,1004.4,0,0.3,283,
25/09/2024 23:30,314.4,25.4,94,1004.3,0,0.1,270,
25/09/2024 23:40,314.4,25.4,95,1004.3,0,0.6,270,
25/09/2024 23:50,314.4,25.4,96,1004.2,0,1.1,270,
26/09/2024 00:00,314.4,25.4,95,1004.0,0,0.1,291,
26/09/2024 00:10,314.4,25.4,95,1003.9,0,0.0,297,
26/09/2024 00:20,314.4,25.3,95,1003.8,0,0.0,333,
26/09/2024 00:30,314.4,25.3,95,1003.7,0,0.0,306,
26/09/2024 00:40,314.4,25.2,95,1003.4,0,0.0,354,
26/09/2024 00:50,314.4,25.2,95,1003.3,0,0.0,306,
26/09/2024 01:00,314.4,25.1,95,1003.3,0,0.0,0,
26/09/2024 01:10,314.4,25.1,95,1003.2,0,0.0,6,
26/09/2024 01:20,314.4,25.1,95,1003.1,0,0.0,310,
26/09/2024 01:30,314.4,25.0,95,1002.9,0,0.0,333,
26/09/2024 01:40,314.4,25.1,96,1002.8,0,0.0,262,
26/09/2024 01:50,314.4,25.0,96,1002.9,0,0.0,135,
26/09/2024 02:00,314.4,25.0,95,1002.9,0,0.0,328,
26/09/2024 02:10,314.4,25.0,96,1002.8,0,0.0,90,
26/09/2024 02:20,314.4,24.9,96,1002.8,0,0.0,79,
26/09/2024 02:30,314.4,24.8,96,1002.8,0,0.0,324,
26/09/2024 02:40,314.4,24.8,95,1002.8,0,0.0,36,
26/09/2024 02:50,314.4,24.7,95,1002.7,0,0.0,63,
26/09/2024 03:00,314.4,24.8,96,1003.7,0,0.0,27,
26/09/2024 03:10,314.4,24.8,96,1003.5,0,0.2,49,
26/09/2024 03:20,314.4,24.8,96,1003.5,0,0.0,32,
26/09/2024 03:30,314.4,24.9,96,1003.7,0,0.0,45,
26/09/2024 03:40,314.4,24.8,96,1003.8,0,0.0,36,
26/09/2024 03:50,314.4,24.8,96,1003.9,0,0.0,54,
26/09/2024 04:00,314.4,24.7,95,1003.8,0,0.0,41,
26/09/2024 04:10,314.4,24.6,95,1003.9,0,0.0,24,
26/09/2024 04:20,314.4,24.7,96,1003.9,0,0.0,342,
26/09/2024 04:30,314.4,24.6,96,1004.0,0,0.6,347,
26/09/2024 04:40,314.4,24.7,96,1004.2,0,1.0,354,
26/09/2024 04:50,314.4,24.7,96,1004.4,0,0.1,14,
